planner,configuration,heuristic,search,benchmark,instance,status,compatible,return_code,wall_seconds,max_rss_kb,peak_group_rss_kb,limit_reason,plan_length,expanded_nodes,metric_value,objective_value,validation,plan_path,case_directory
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_04_watering,p001.pddl,solved,true,0,0.214965,14720,10556,,36,1475,224,224,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p001
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_04_watering,p002.pddl,solved,true,0,0.216217,14976,10748,,31,3983,119,119,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p002
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_04_watering,p003.pddl,solved,true,0,0.639807,30332,30332,,61,30931,310,310,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p003
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_04_watering,p004.pddl,solved,true,0,0.212865,15744,9980,,67,2483,386,386,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p004/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_04_watering/p004
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_05_barman,p000.pddl,solved,true,0,0.213517,14592,9744,,3,8,3,3,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p000
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_05_barman,p001.pddl,solved,true,0,5.317451,57536,57536,,49,85410,116,116,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p001
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_05_barman,p002.pddl,timeout,true,timeout,300.142832,1381368,1381368,timeout,,102,,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p002
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_05_barman,p003.pddl,solved,true,0,11.478288,57644,57644,,88,43299,198,198,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p003
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_05_barman,p004.pddl,timeout,true,timeout,300.092217,852288,852288,timeout,,32093,,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_05_barman/p004
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_06_assembly,p000.pddl,solved,true,0,0.220524,14080,9960,,6,7,6,6,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p000
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_06_assembly,p001.pddl,solved,true,0,0.212903,14464,7008,,37,48,92,92,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p001
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_06_assembly,p002.pddl,solved,true,0,0.214026,14976,10024,,64,104,154,154,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p002
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_06_assembly,p003.pddl,solved,true,0,0.213697,15988,9920,,84,456,228,228,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p003
count-downward-agile,h-irhff__s-alias,irhff,alias,changmin_06_assembly,p004.pddl,solved,true,0,0.214022,16756,10208,,93,583,285,285,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p004/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/count-downward-agile/h-irhff__s-alias/changmin_06_assembly/p004
enhsp,h-hadd__s-wastar,hadd,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.429269,74340,63720,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p000
enhsp,h-hmax__s-wastar,hmax,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.211185,74532,20068,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p000
enhsp,h-aibr__s-wastar,aibr,WAStar,changmin_01_blocksworld,p000.pddl,unsolved,true,0,0.436378,63240,63240,,,0,-1.0,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-aibr__s-wastar/changmin_01_blocksworld/p000
enhsp,h-hradd__s-wastar,hradd,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.213228,74424,23560,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p000
enhsp,h-hrmax__s-wastar,hrmax,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.215175,74432,19412,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p000
enhsp,h-hmrp__s-wastar,hmrp,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.444168,74512,63432,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p000
enhsp,h-ngc__s-wastar,ngc,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.213184,73656,23788,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p000
enhsp,h-blcost__s-wastar,blcost,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.461577,73592,57976,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p000
enhsp,h-blind__s-wastar,blind,WAStar,changmin_01_blocksworld,p000.pddl,solved,true,0,0.454178,73072,59636,,1,2,1.0,1,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p000/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p000
enhsp,h-hadd__s-wastar,hadd,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.210570,76016,19420,,8,14,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p001
enhsp,h-hmax__s-wastar,hmax,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.212417,76092,23496,,8,18,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p001
enhsp,h-aibr__s-wastar,aibr,WAStar,changmin_01_blocksworld,p001.pddl,unsolved,true,0,0.212437,63152,4884,,,0,-1.0,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-aibr__s-wastar/changmin_01_blocksworld/p001
enhsp,h-hradd__s-wastar,hradd,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.420641,75996,20504,,8,14,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p001
enhsp,h-hrmax__s-wastar,hrmax,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.210857,76100,20052,,8,18,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p001
enhsp,h-hmrp__s-wastar,hmrp,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.436178,76200,19428,,8,14,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p001
enhsp,h-ngc__s-wastar,ngc,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.212746,74744,24040,,8,20,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p001
enhsp,h-blcost__s-wastar,blcost,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.694034,74528,65956,,8,32,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p001
enhsp,h-blind__s-wastar,blind,WAStar,changmin_01_blocksworld,p001.pddl,solved,true,0,0.465197,74776,60868,,8,41,8.0,8,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p001/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p001
enhsp,h-hadd__s-wastar,hadd,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.426539,79744,78976,,20,64,20.0,20,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p002
enhsp,h-hmax__s-wastar,hmax,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.432261,90104,75024,,16,661,16.0,16,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p002
enhsp,h-aibr__s-wastar,aibr,WAStar,changmin_01_blocksworld,p002.pddl,unsolved,true,0,0.214607,64372,25996,,,0,-1.0,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-aibr__s-wastar/changmin_01_blocksworld/p002
enhsp,h-hradd__s-wastar,hradd,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.434385,81380,71576,,20,64,20.0,20,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p002
enhsp,h-hrmax__s-wastar,hrmax,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.440105,91496,79036,,16,661,16.0,16,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p002
enhsp,h-hmrp__s-wastar,hmrp,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.432502,84956,76176,,16,155,16.0,16,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p002
enhsp,h-ngc__s-wastar,ngc,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.424523,77280,76712,,16,507,16.0,16,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p002
enhsp,h-blcost__s-wastar,blcost,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.700979,78084,70544,,16,1911,16.0,16,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p002
enhsp,h-blind__s-wastar,blind,WAStar,changmin_01_blocksworld,p002.pddl,solved,true,0,0.670900,78684,61824,,16,2365,16.0,16,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p002/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p002
enhsp,h-hadd__s-wastar,hadd,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,0.428146,94068,70660,,30,869,30.0,30,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p003
enhsp,h-hmax__s-wastar,hmax,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,1.077102,262468,252876,,22,16689,22.0,22,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p003
enhsp,h-aibr__s-wastar,aibr,WAStar,changmin_01_blocksworld,p003.pddl,unsolved,true,0,0.215217,66020,26660,,,0,-1.0,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-aibr__s-wastar/changmin_01_blocksworld/p003
enhsp,h-hradd__s-wastar,hradd,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,0.434415,93848,73192,,30,869,30.0,30,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p003
enhsp,h-hrmax__s-wastar,hrmax,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,1.078055,266376,255584,,22,16689,22.0,22,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hrmax__s-wastar/changmin_01_blocksworld/p003
enhsp,h-hmrp__s-wastar,hmrp,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,0.434856,110788,75308,,22,1963,22.0,22,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmrp__s-wastar/changmin_01_blocksworld/p003
enhsp,h-ngc__s-wastar,ngc,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,0.437253,101408,76496,,22,10497,22.0,22,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-ngc__s-wastar/changmin_01_blocksworld/p003
enhsp,h-blcost__s-wastar,blcost,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,1.152918,116672,94672,,22,62421,22.0,22,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blcost__s-wastar/changmin_01_blocksworld/p003
enhsp,h-blind__s-wastar,blind,WAStar,changmin_01_blocksworld,p003.pddl,solved,true,0,1.395935,128268,127240,,22,86383,22.0,22,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p003/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-blind__s-wastar/changmin_01_blocksworld/p003
enhsp,h-hadd__s-wastar,hadd,WAStar,changmin_01_blocksworld,p004.pddl,solved,true,0,0.436759,94924,75420,,42,869,42.0,42,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p004/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hadd__s-wastar/changmin_01_blocksworld/p004
enhsp,h-hmax__s-wastar,hmax,WAStar,changmin_01_blocksworld,p004.pddl,solved,true,0,9.338431,814916,795996,,26,157401,26.0,26,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p004/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hmax__s-wastar/changmin_01_blocksworld/p004
enhsp,h-aibr__s-wastar,aibr,WAStar,changmin_01_blocksworld,p004.pddl,unsolved,true,0,0.424620,69288,25684,,,0,-1.0,,not-run,,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-aibr__s-wastar/changmin_01_blocksworld/p004
enhsp,h-hradd__s-wastar,hradd,WAStar,changmin_01_blocksworld,p004.pddl,solved,true,0,0.637627,101156,71380,,42,869,42.0,42,valid,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p004/plan.val,results/raw/changmin-heuristics-all-20260912-160327-347232/cases/enhsp/h-hradd__s-wastar/changmin_01_blocksworld/p004
